Date,EmployeeID,Shift,InTime,OutTime
2026-01-02,EMP0157,C,22:00,06:00
2026-01-02,EMP0158,B,14:03,22:00
2026-01-02,EMP0159,B,14:02,22:00
2026-01-02,EMP0160,A,06:02,14:00
2026-01-02,EMP0161,B,14:00,22:00
2026-01-02,EMP0162,C,22:00,06:00
2026-01-02,EMP0163,C,22:00,06:00
2026-01-02,EMP0164,C,22:00,06:00
2026-01-02,EMP0165,B,14:02,00:00
2026-01-02,EMP0166,B,14:03,00:30
2026-01-02,EMP0168,B,14:04,22:00
2026-01-02,EMP0169,B,14:01,22:00
2026-01-02,EMP0170,A,06:07,14:00
2026-01-02,EMP0171,C,22:03,06:00
2026-01-02,EMP0172,B,14:04,00:00
2026-01-02,EMP0173,A,06:00,14:00
2026-01-02,EMP0174,A,06:08,14:00
2026-01-02,EMP0175,C,22:06,06:00
2026-01-02,EMP0176,C,22:16,06:00
2026-01-02,EMP0177,C,22:00,06:00
2026-01-02,EMP0179,A,06:05,14:00
2026-01-02,EMP0180,A,06:04,14:00
2026-01-02,EMP0182,C,22:02,07:30
2026-01-02,EMP0183,B,14:00,22:00
2026-01-02,EMP0184,B,14:00,22:00
2026-01-02,EMP0185,C,22:06,06:00
2026-01-02,EMP0187,A,06:08,14:00
2026-01-02,EMP0188,A,06:01,14:00
2026-01-02,EMP0189,C,22:14,06:00
2026-01-02,EMP0190,A,06:00,14:00
2026-01-02,EMP0191,A,06:00,14:00
2026-01-02,EMP0192,C,22:01,06:00
2026-01-02,EMP0193,B,14:05,22:00
2026-01-02,EMP0194,B,14:01,23:00
2026-01-02,EMP0195,B,14:07,22:00
2026-01-02,EMP0196,C,22:00,06:00
2026-01-02,EMP0197,A,06:01,14:00
2026-01-02,EMP0198,B,14:27,22:00
2026-01-02,EMP0199,B,14:13,22:00
2026-01-02,EMP0200,C,22:00,06:00
2026-01-02,EMP0201,A,06:00,14:00
2026-01-02,EMP0202,A,06:03,14:00
2026-01-02,EMP0203,B,14:02,22:00
2026-01-02,EMP0204,C,22:05,06:30
2026-01-02,EMP0205,A,06:05,14:00
2026-01-02,EMP0206,C,22:00,06:00
2026-01-02,EMP0207,B,14:07,22:00
2026-01-02,EMP0208,A,06:07,14:00
2026-01-02,EMP0209,A,06:00,14:00
2026-01-02,EMP0210,A,06:00,14:30
2026-01-02,EMP0211,A,06:05,14:00
2026-01-02,EMP0213,A,06:00,14:00
2026-01-02,EMP0214,A,06:04,14:00
2026-01-02,EMP0215,C,22:00,06:30
2026-01-02,EMP0216,A,06:13,14:00
2026-01-02,EMP0218,A,06:01,14:00
2026-01-02,EMP0219,C,22:08,06:00
2026-01-02,EMP0220,A,06:02,14:00
2026-01-02,EMP0221,A,06:02,14:00
2026-01-02,EMP0222,B,14:04,22:00
2026-01-02,EMP0223,C,22:00,06:00
2026-01-02,EMP0224,A,06:00,14:00
2026-01-02,EMP0225,B,14:03,22:30
2026-01-02,EMP0226,C,22:04,06:00
2026-01-02,EMP0227,A,06:08,14:00
2026-01-02,EMP0228,C,22:00,07:30
2026-01-02,EMP0229,A,06:13,14:00
2026-01-02,EMP0230,C,22:11,06:00
2026-01-02,EMP0231,B,14:02,23:00
2026-01-02,EMP0234,B,14:05,22:00
2026-01-02,EMP0235,C,22:07,06:00
2026-01-02,EMP0236,C,22:07,06:00
2026-01-02,EMP0237,C,22:01,06:00
2026-01-02,EMP0238,C,22:02,06:00
2026-01-02,EMP0240,A,06:10,14:00
2026-01-02,EMP0241,C,22:00,06:00
2026-01-02,EMP0242,C,22:02,06:00
2026-01-02,EMP0243,C,22:01,06:00
2026-01-02,EMP0244,B,14:01,22:00
2026-01-02,EMP0245,A,06:08,14:00
2026-01-02,EMP0246,A,06:16,16:00
2026-01-02,EMP0247,C,22:03,06:00
2026-01-02,EMP0248,C,22:02,06:00
2026-01-02,EMP0249,A,06:01,14:00
2026-01-02,EMP0250,A,06:03,14:00
2026-01-02,EMP0251,A,06:04,14:00
2026-01-02,EMP0252,A,06:02,15:00
2026-01-02,EMP0253,A,06:02,14:00
2026-01-02,EMP0254,B,14:05,22:00
2026-01-02,EMP0255,B,14:10,22:00
2026-01-02,EMP0256,A,06:02,14:00
2026-01-02,EMP0257,B,14:13,23:00
2026-01-02,EMP0258,C,22:01,07:30
2026-01-02,EMP0259,C,22:00,06:00
2026-01-02,EMP0262,B,14:00,22:30
2026-01-02,EMP0263,A,06:10,14:00
2026-01-02,EMP0265,C,22:03,08:30
2026-01-02,EMP0266,C,22:06,06:00
2026-01-02,EMP0267,C,22:07,06:00
2026-01-02,EMP0268,C,22:05,06:00
2026-01-02,EMP0269,B,14:12,22:00
2026-01-02,EMP0270,A,06:04,14:00
2026-01-02,EMP0271,C,22:08,06:00
2026-01-02,EMP0272,A,06:09,14:00
2026-01-02,EMP0273,C,22:04,06:00
2026-01-02,EMP0274,A,06:02,14:00
2026-01-02,EMP0275,A,06:17,14:00
2026-01-02,EMP0276,B,14:05,22:00
2026-01-02,EMP0277,A,06:06,14:00
2026-01-02,EMP0278,B,14:07,22:00
2026-01-02,EMP0279,A,06:18,14:00
2026-01-02,EMP0280,A,06:05,14:00
2026-01-02,EMP0281,B,14:03,22:00
2026-01-02,EMP0282,A,06:02,14:00
2026-01-02,EMP0283,A,06:03,14:00
2026-01-02,EMP0284,B,14:00,22:00
2026-01-02,EMP0285,C,22:02,06:00
2026-01-02,EMP0286,B,14:02,22:00
2026-01-02,EMP0288,C,22:00,06:00
2026-01-02,EMP0289,A,06:06,14:00
2026-01-02,EMP0290,C,22:00,06:00
2026-01-02,EMP0291,C,22:02,06:00
2026-01-02,EMP0292,C,22:05,06:00
2026-01-02,EMP0293,A,06:20,14:00
2026-01-02,EMP0294,A,06:21,14:00
2026-01-02,EMP0295,A,06:02,14:00
2026-01-02,EMP0296,A,06:00,14:00
2026-01-02,EMP0297,C,22:13,06:00
2026-01-02,EMP0298,C,22:01,06:00
2026-01-02,EMP0299,B,14:01,22:00
2026-01-02,EMP0300,A,06:00,14:30
2026-01-02,EMP0301,C,22:00,06:00
2026-01-02,EMP0302,B,14:14,22:00
2026-01-02,EMP0303,C,22:02,06:00
2026-01-02,EMP0304,B,14:05,22:00
2026-01-02,EMP0305,A,06:00,14:00
2026-01-02,EMP0306,B,14:06,22:00
2026-01-02,EMP0307,B,14:01,22:00
2026-01-02,EMP0308,A,06:05,14:00
2026-01-02,EMP0309,C,22:01,06:00
2026-01-02,EMP0310,C,22:12,06:00
2026-01-02,EMP0311,C,22:10,06:00
2026-01-02,EMP0312,C,22:01,08:00
2026-01-02,EMP0313,B,14:06,22:00
2026-01-02,EMP0314,B,14:03,22:00
2026-01-02,EMP0315,C,22:08,10:00
2026-01-02,EMP0316,A,06:04,14:00
2026-01-02,EMP0317,B,14:02,22:00
2026-01-02,EMP0318,C,22:04,06:00
2026-01-02,EMP0319,C,22:00,06:00
2026-01-02,EMP0321,A,06:01,14:00
2026-01-02,EMP0322,A,06:02,14:00
2026-01-02,EMP0323,A,06:01,14:00
2026-01-02,EMP0324,A,06:00,14:00
2026-01-02,EMP0325,C,22:02,07:00
2026-01-02,EMP0326,C,22:00,06:00
2026-01-02,EMP0327,A,06:10,14:00
2026-01-02,EMP0328,A,06:05,14:00
2026-01-02,EMP0329,B,14:00,22:00
2026-01-02,EMP0330,C,22:08,06:00
2026-01-02,EMP0331,C,22:02,06:00
2026-01-02,EMP0332,C,22:07,06:00
2026-01-02,EMP0333,A,06:00,14:00
2026-01-02,EMP0334,A,06:04,14:00
2026-01-02,EMP0335,A,06:03,14:00
2026-01-02,EMP0336,A,06:05,14:00
2026-01-02,EMP0337,B,14:11,22:00
2026-01-02,EMP0338,A,06:11,14:00
2026-01-02,EMP0339,A,06:00,14:00
2026-01-02,EMP0340,C,22:01,06:00
2026-01-02,EMP0341,B,14:00,22:00
2026-01-02,EMP0342,C,22:00,06:30
2026-01-02,EMP0343,C,22:00,06:00
2026-01-02,EMP0344,B,14:00,22:00
2026-01-02,EMP0345,B,14:00,22:00
2026-01-02,EMP0346,A,06:01,14:00
2026-01-02,EMP0347,B,14:02,23:00
2026-01-02,EMP0349,A,06:08,14:00
2026-01-02,EMP0350,B,14:00,22:00
2026-01-02,EMP0351,C,22:02,06:00
2026-01-02,EMP0352,C,22:04,08:00
2026-01-02,EMP0353,C,22:02,06:30
2026-01-02,EMP0355,B,14:13,22:00
2026-01-02,EMP0356,A,06:01,14:00
2026-01-02,EMP0357,B,14:01,22:00
2026-01-02,EMP0358,A,06:06,14:00
2026-01-02,EMP0359,B,14:03,22:00
2026-01-02,EMP0360,B,14:02,22:00
2026-01-02,EMP0361,A,06:01,14:00
2026-01-02,EMP0362,C,22:01,06:00
2026-01-02,EMP0363,B,14:10,22:00
2026-01-02,EMP0364,C,22:09,06:00
2026-01-02,EMP0365,B,14:00,22:00
2026-01-02,EMP0366,B,14:01,22:00
2026-01-02,EMP0367,A,06:10,14:00
2026-01-02,EMP0368,A,06:10,14:00
2026-01-02,EMP0369,C,22:07,06:00
2026-01-02,EMP0370,B,14:02,22:00
2026-01-02,EMP0371,A,06:09,14:00
2026-01-02,EMP0372,C,22:09,06:00
2026-01-02,EMP0373,A,06:02,14:00
2026-01-02,EMP0375,C,22:07,06:00
2026-01-02,EMP0376,C,22:04,09:30
2026-01-02,EMP0378,A,06:01,14:00
2026-01-02,EMP0379,C,22:00,06:30
2026-01-02,EMP0380,A,06:03,14:00
2026-01-02,EMP0382,C,22:06,06:00
2026-01-02,EMP0383,C,22:11,06:00
2026-01-02,EMP0384,B,14:03,22:00
2026-01-02,EMP0385,B,14:02,22:00
2026-01-02,EMP0386,A,06:01,14:00
2026-01-02,EMP0387,A,06:03,14:00
2026-01-02,EMP0388,B,14:06,22:00
2026-01-02,EMP0389,A,06:03,14:00
2026-01-02,EMP0391,A,06:01,14:00
2026-01-02,EMP0392,B,14:02,22:00
2026-01-02,EMP0393,B,14:05,22:00
2026-01-02,EMP0394,C,22:02,06:00
2026-01-02,EMP0395,B,14:03,22:00
2026-01-02,EMP0396,B,14:07,22:00
2026-01-02,EMP0397,C,22:00,06:00
2026-01-02,EMP0398,C,22:02,06:00
2026-01-02,EMP0399,C,22:02,06:00
2026-01-02,EMP0400,A,06:09,15:30
2026-01-02,EMP0401,C,22:01,06:00
2026-01-02,EMP0402,B,14:02,22:00
2026-01-02,EMP0403,A,06:03,15:30
2026-01-02,EMP0404,C,22:02,06:00
2026-01-02,EMP0406,A,06:01,14:00
2026-01-02,EMP0407,B,14:18,22:00
2026-01-02,EMP0408,A,06:03,14:00
2026-01-02,EMP0409,C,22:00,06:00
2026-01-02,EMP0410,A,06:14,14:00
2026-01-02,EMP0411,B,14:02,22:00
2026-01-02,EMP0412,C,22:02,06:00
2026-01-02,EMP0413,C,22:00,06:00
2026-01-02,EMP0414,A,06:00,14:00
2026-01-02,EMP0415,C,22:24,06:00
2026-01-02,EMP0416,C,22:17,06:00
2026-01-02,EMP0417,A,06:00,14:00
2026-01-02,EMP0418,A,06:05,15:30
2026-01-02,EMP0419,B,14:01,22:00
2026-01-02,EMP0420,B,14:01,22:00
2026-01-02,EMP0421,C,22:02,06:00
2026-01-02,EMP0422,B,14:07,22:00
2026-01-02,EMP0423,A,06:03,14:00
2026-01-02,EMP0424,B,14:15,22:00
2026-01-02,EMP0425,B,14:00,22:00
2026-01-02,EMP0426,A,06:11,14:00
2026-01-02,EMP0427,C,22:04,06:00
2026-01-02,EMP0428,C,22:00,06:00
2026-01-02,EMP0429,C,22:02,06:00
2026-01-02,EMP0430,C,22:05,06:00
2026-01-02,EMP0431,B,14:13,22:00
2026-01-02,EMP0432,B,14:05,22:00
2026-01-02,EMP0433,C,22:02,06:00
2026-01-02,EMP0434,C,22:08,06:00
2026-01-02,EMP0435,C,22:04,06:00
2026-01-02,EMP0436,A,06:07,14:00
2026-01-02,EMP0437,A,06:00,14:00
2026-01-02,EMP0438,C,22:11,06:00
2026-01-02,EMP0439,B,14:13,22:00
2026-01-02,EMP0440,A,06:00,14:30
2026-01-02,EMP0441,B,14:05,22:00
2026-01-02,EMP0442,A,06:06,14:00
2026-01-02,EMP0443,A,06:22,14:00
2026-01-02,EMP0444,C,22:06,06:30
2026-01-02,EMP0445,A,06:02,14:00
2026-01-02,EMP0446,B,14:04,22:30
2026-01-02,EMP0447,B,14:01,22:00
2026-01-02,EMP0448,C,22:03,06:00
2026-01-02,EMP0449,C,22:00,06:00
2026-01-02,EMP0450,B,14:02,22:00
2026-01-02,EMP0451,B,14:04,22:00
2026-01-02,EMP0452,C,22:03,06:00
2026-01-02,EMP0453,A,06:05,14:00
2026-01-02,EMP0454,B,14:00,22:00
2026-01-02,EMP0455,B,14:03,22:00
2026-01-02,EMP0456,C,22:04,06:00
2026-01-02,EMP0458,A,06:04,14:00
2026-01-02,EMP0459,B,14:01,22:00
2026-01-02,EMP0460,A,06:02,14:00
2026-01-02,EMP0461,B,14:19,22:00
2026-01-02,EMP0462,B,14:04,22:00
2026-01-02,EMP0463,B,14:04,22:00
2026-01-02,EMP0464,C,22:01,06:00
2026-01-02,EMP0465,A,06:04,14:00
2026-01-02,EMP0466,A,06:01,15:00
2026-01-02,EMP0467,A,06:02,14:00
2026-01-02,EMP0469,C,22:01,06:00
2026-01-02,EMP0470,B,14:13,22:00
2026-01-02,EMP0471,B,14:02,22:00
2026-01-02,EMP0472,B,14:03,01:30
2026-01-02,EMP0473,C,22:08,06:00
2026-01-02,EMP0474,A,06:07,14:00
2026-01-02,EMP0475,C,22:16,06:00
2026-01-02,EMP0476,B,14:02,22:00
2026-01-02,EMP0477,B,14:00,22:00
2026-01-02,EMP0478,B,14:07,22:00
2026-01-02,EMP0479,A,06:01,14:00
2026-01-02,EMP0480,C,22:07,06:00
2026-01-02,EMP0481,B,14:01,22:00
2026-01-02,EMP0482,B,14:03,22:00
2026-01-02,EMP0483,C,22:00,06:00
2026-01-02,EMP0485,A,06:03,14:00
2026-01-02,EMP0486,C,22:00,06:00
2026-01-02,EMP0487,A,06:08,14:00
2026-01-02,EMP0488,B,14:02,22:00
2026-01-02,EMP0489,A,06:01,14:00
2026-01-02,EMP0490,A,06:12,14:00
2026-01-02,EMP0491,B,14:08,22:00
2026-01-02,EMP0492,B,14:02,02:00
2026-01-02,EMP0493,C,22:05,06:30
2026-01-02,EMP0494,B,14:05,22:00
2026-01-02,EMP0495,A,06:00,14:00
2026-01-02,EMP0496,A,06:01,14:00
2026-01-02,EMP0497,A,06:00,14:00
2026-01-02,EMP0498,B,14:00,22:00
2026-01-02,EMP0499,C,22:02,06:00
2026-01-02,EMP0500,A,06:03,14:00
2026-01-03,EMP0001,C,22:02,06:00
2026-01-03,EMP0002,C,22:00,06:00
2026-01-03,EMP0003,B,14:10,22:00
2026-01-03,EMP0004,C,22:04,06:00
2026-01-03,EMP0005,C,22:01,06:00
2026-01-03,EMP0006,A,06:10,14:00
2026-01-03,EMP0007,C,22:06,07:00
2026-01-03,EMP0008,A,06:02,14:00
2026-01-03,EMP0009,C,22:01,06:00
2026-01-03,EMP0010,B,14:10,22:00
2026-01-03,EMP0011,A,06:01,14:00
2026-01-03,EMP0012,A,06:12,15:30
2026-01-03,EMP0013,B,14:01,22:00
2026-01-03,EMP0014,C,22:06,06:00
2026-01-03,EMP0016,C,22:05,06:00
2026-01-03,EMP0017,A,06:03,14:00
2026-01-03,EMP0019,B,14:01,22:00
2026-01-03,EMP0020,A,06:06,14:00
2026-01-03,EMP0021,C,22:08,06:00
2026-01-03,EMP0022,B,14:00,22:00
2026-01-03,EMP0023,A,06:02,14:00
2026-01-03,EMP0024,B,14:03,22:00
2026-01-03,EMP0025,C,22:01,06:00
2026-01-03,EMP0026,C,22:01,06:00
2026-01-03,EMP0027,A,06:01,14:00
2026-01-03,EMP0029,B,14:02,22:00
2026-01-03,EMP0030,C,22:00,06:00
2026-01-03,EMP0031,A,06:06,14:00
2026-01-03,EMP0032,A,06:03,14:00
2026-01-03,EMP0033,B,14:04,22:00
2026-01-03,EMP0034,C,22:05,06:00
2026-01-03,EMP0035,B,14:06,22:00
2026-01-03,EMP0036,A,06:01,17:30
2026-01-03,EMP0037,C,22:03,06:00
2026-01-03,EMP0038,C,22:00,06:00
2026-01-03,EMP0039,B,14:00,22:00
2026-01-03,EMP0040,B,14:02,22:00
2026-01-03,EMP0041,A,06:07,14:00
2026-01-03,EMP0042,C,22:01,06:00
2026-01-03,EMP0043,A,06:04,17:30
2026-01-03,EMP0044,C,22:00,06:00
2026-01-03,EMP0045,A,06:06,14:00
2026-01-03,EMP0046,B,14:02,22:00
2026-01-03,EMP0047,B,14:02,22:00
2026-01-03,EMP0048,A,06:02,14:00
2026-01-03,EMP0049,A,06:03,14:00
2026-01-03,EMP0050,C,22:00,07:00
2026-01-03,EMP0051,B,14:00,22:00
2026-01-03,EMP0052,B,14:01,22:00
2026-01-03,EMP0054,B,14:02,22:00
2026-01-03,EMP0055,B,14:00,22:00
2026-01-03,EMP0056,A,06:14,14:00
2026-01-03,EMP0057,C,22:05,06:00
2026-01-03,EMP0059,B,14:00,22:00
2026-01-03,EMP0060,A,06:09,14:00
2026-01-03,EMP0061,C,22:01,06:00
2026-01-03,EMP0062,C,22:04,06:00
2026-01-03,EMP0063,A,06:07,14:00
2026-01-03,EMP0064,A,06:09,14:00
2026-01-03,EMP0066,A,06:12,14:00
2026-01-03,EMP0067,C,22:03,06:00
2026-01-03,EMP0068,B,14:05,23:00
2026-01-03,EMP0069,C,22:05,06:00
2026-01-03,EMP0070,C,22:05,06:00
2026-01-03,EMP0071,C,22:00,06:00
2026-01-03,EMP0072,B,14:15,22:00
2026-01-03,EMP0073,B,14:00,22:00
2026-01-03,EMP0074,A,06:02,14:00
2026-01-03,EMP0075,A,06:03,14:00
2026-01-03,EMP0076,B,14:05,23:00
2026-01-03,EMP0077,B,14:31,22:00
2026-01-03,EMP0078,C,22:02,06:00
2026-01-03,EMP0079,A,06:06,14:00
2026-01-03,EMP0081,B,14:04,22:00
2026-01-03,EMP0082,C,22:01,06:00
2026-01-03,EMP0083,B,14:05,22:00
2026-01-03,EMP0084,B,14:00,22:00
2026-01-03,EMP0085,C,22:00,06:00
2026-01-03,EMP0086,C,22:08,07:00
2026-01-03,EMP0088,A,06:00,15:00
2026-01-03,EMP0089,B,14:00,22:00
2026-01-03,EMP0090,C,22:01,06:00
2026-01-03,EMP0091,A,06:01,14:00
2026-01-03,EMP0092,B,14:23,22:00
2026-01-03,EMP0093,C,22:03,06:00
2026-01-03,EMP0094,A,06:02,14:00
2026-01-03,EMP0095,A,06:00,14:00
2026-01-03,EMP0096,C,22:02,06:00
2026-01-03,EMP0097,A,06:08,14:00
2026-01-03,EMP0098,C,22:00,06:00
2026-01-03,EMP0099,C,22:01,06:00
2026-01-03,EMP0101,B,14:00,22:00
2026-01-03,EMP0102,C,22:02,06:00
2026-01-03,EMP0103,C,22:06,06:00
2026-01-03,EMP0104,A,06:00,14:00
2026-01-03,EMP0105,B,14:04,22:00
2026-01-03,EMP0107,A,06:05,14:00
2026-01-03,EMP0108,A,06:00,14:00
2026-01-03,EMP0109,B,14:00,22:00
2026-01-03,EMP0110,A,06:08,14:00
2026-01-03,EMP0111,B,14:01,22:00
2026-01-03,EMP0112,B,14:00,22:00
2026-01-03,EMP0113,B,14:02,22:00
2026-01-03,EMP0114,B,14:02,22:00
2026-01-03,EMP0115,B,14:07,22:00
2026-01-03,EMP0117,C,22:06,06:00
2026-01-03,EMP0118,C,22:09,06:00
2026-01-03,EMP0119,A,06:02,14:00
2026-01-03,EMP0120,C,22:14,06:00
2026-01-03,EMP0121,B,14:07,22:00
2026-01-03,EMP0122,B,14:02,22:00
2026-01-03,EMP0123,A,06:04,14:00
2026-01-03,EMP0124,C,22:00,06:00
2026-01-03,EMP0125,C,22:09,06:00
2026-01-03,EMP0126,A,06:04,14:00
2026-01-03,EMP0127,A,06:03,14:00
2026-01-03,EMP0128,A,06:08,14:00
2026-01-03,EMP0129,B,14:04,22:00
2026-01-03,EMP0130,C,22:03,06:00
2026-01-03,EMP0131,A,06:12,14:00
2026-01-03,EMP0132,B,14:11,22:00
2026-01-03,EMP0133,C,22:08,06:00
2026-01-03,EMP0134,B,14:12,22:00
2026-01-03,EMP0136,B,14:01,22:00
2026-01-03,EMP0137,A,06:04,16:00
2026-01-03,EMP0138,C,22:00,06:30
2026-01-03,EMP0139,B,14:01,22:00
2026-01-03,EMP0140,A,06:06,14:00
2026-01-03,EMP0141,C,22:05,06:00
2026-01-03,EMP0142,C,22:04,06:00
2026-01-03,EMP0143,A,06:01,14:00
2026-01-03,EMP0144,A,06:08,14:00
2026-01-03,EMP0145,A,06:08,14:00
2026-01-03,EMP0146,B,14:01,22:00
2026-01-03,EMP0147,A,06:03,14:00
2026-01-03,EMP0149,B,14:05,22:00
2026-01-03,EMP0150,A,06:01,14:00
2026-01-03,EMP0151,B,14:05,22:00
2026-01-03,EMP0152,B,14:09,22:00
2026-01-03,EMP0153,C,22:05,06:00
2026-01-03,EMP0154,C,22:00,06:00
2026-01-03,EMP0155,B,14:05,22:00
2026-01-03,EMP0156,B,14:06,22:00
2026-01-03,EMP0158,B,14:01,22:00
2026-01-03,EMP0159,B,14:01,22:00
2026-01-03,EMP0160,A,06:04,14:00
2026-01-03,EMP0161,B,14:01,22:00
2026-01-03,EMP0162,C,22:00,06:00
2026-01-03,EMP0163,C,22:03,06:30
2026-01-03,EMP0164,C,22:00,06:30
2026-01-03,EMP0165,B,14:00,22:00
2026-01-03,EMP0166,C,22:06,06:00
2026-01-03,EMP0168,B,14:00,22:00
2026-01-03,EMP0169,B,14:07,22:00
2026-01-03,EMP0170,B,14:01,22:00
2026-01-03,EMP0171,C,22:01,06:00
2026-01-03,EMP0172,B,14:03,22:00
2026-01-03,EMP0173,A,06:02,14:00
2026-01-03,EMP0174,A,06:08,14:00
2026-01-03,EMP0175,C,22:23,06:00
2026-01-03,EMP0176,B,14:05,22:00
2026-01-03,EMP0177,C,22:10,06:00
2026-01-03,EMP0178,B,14:03,22:00
2026-01-03,EMP0180,A,06:08,14:30
2026-01-03,EMP0181,C,22:03,06:00
2026-01-03,EMP0182,C,22:04,06:00
2026-01-03,EMP0183,B,14:07,22:00
2026-01-03,EMP0184,B,14:04,22:00
2026-01-03,EMP0185,C,22:01,08:30
2026-01-03,EMP0186,B,14:02,01:00
2026-01-03,EMP0187,B,14:01,22:00
2026-01-03,EMP0188,A,06:01,14:00
2026-01-03,EMP0189,C,22:04,06:00
2026-01-03,EMP0190,A,06:02,14:00
2026-01-03,EMP0191,A,06:06,14:00
2026-01-03,EMP0192,B,14:25,22:00
2026-01-03,EMP0193,C,22:04,06:00
2026-01-03,EMP0194,B,14:03,00:30
2026-01-03,EMP0196,C,22:03,06:00
2026-01-03,EMP0197,A,06:05,14:00
2026-01-03,EMP0199,B,14:04,22:00
2026-01-03,EMP0200,C,22:04,06:00
2026-01-03,EMP0201,A,06:00,14:00
2026-01-03,EMP0202,C,22:03,06:00
2026-01-03,EMP0203,B,14:15,22:00
2026-01-03,EMP0204,C,22:04,06:00
2026-01-03,EMP0205,A,06:14,14:00
2026-01-03,EMP0206,C,22:00,06:00
2026-01-03,EMP0207,B,14:00,22:00
2026-01-03,EMP0208,A,06:10,14:00
2026-01-03,EMP0209,A,06:02,14:00
2026-01-03,EMP0210,B,14:03,22:00
2026-01-03,EMP0211,A,06:04,14:00
2026-01-03,EMP0212,C,22:05,06:00
2026-01-03,EMP0213,A,06:05,14:00
2026-01-03,EMP0214,A,06:00,14:00
2026-01-03,EMP0215,A,06:03,14:00
2026-01-03,EMP0216,B,14:06,22:30
2026-01-03,EMP0217,B,14:04,23:30
2026-01-03,EMP0218,A,06:06,14:00
2026-01-03,EMP0219,C,22:01,06:30
2026-01-03,EMP0220,C,22:04,07:00
2026-01-03,EMP0221,A,06:01,14:00
2026-01-03,EMP0222,B,14:09,22:30
2026-01-03,EMP0223,C,22:06,06:00
2026-01-03,EMP0224,A,06:01,14:00
2026-01-03,EMP0225,B,14:04,22:00
2026-01-03,EMP0226,C,22:24,06:00
2026-01-03,EMP0227,A,06:04,14:00
2026-01-03,EMP0228,C,22:05,06:00
2026-01-03,EMP0229,A,06:02,14:00
2026-01-03,EMP0230,C,22:08,06:00
2026-01-03,EMP0231,B,14:02,22:00
2026-01-03,EMP0232,B,14:01,22:00
2026-01-03,EMP0233,A,06:10,14:00
2026-01-03,EMP0234,C,22:04,06:00
2026-01-03,EMP0235,C,22:01,06:00
2026-01-03,EMP0236,C,22:01,06:00
2026-01-03,EMP0237,C,22:02,06:00
2026-01-03,EMP0238,C,22:09,06:00
2026-01-03,EMP0239,A,06:00,14:00
2026-01-03,EMP0240,A,06:00,14:00
2026-01-03,EMP0241,C,22:01,07:00
2026-01-03,EMP0242,C,22:00,06:00
2026-01-03,EMP0243,C,22:14,09:00
2026-01-03,EMP0244,B,14:03,22:00
2026-01-03,EMP0245,A,06:00,14:00
2026-01-03,EMP0246,A,06:00,14:00
2026-01-03,EMP0247,C,22:09,06:00
2026-01-03,EMP0248,C,22:05,06:00
2026-01-03,EMP0250,A,06:07,14:00
2026-01-03,EMP0251,A,06:03,14:00
2026-01-03,EMP0252,A,06:06,14:00
2026-01-03,EMP0253,A,06:01,14:00
2026-01-03,EMP0254,B,14:08,01:00
2026-01-03,EMP0255,C,22:04,09:30
2026-01-03,EMP0256,A,06:05,14:00
2026-01-03,EMP0257,A,06:02,15:00
2026-01-03,EMP0258,A,06:01,14:00
2026-01-03,EMP0259,C,22:02,06:00
2026-01-03,EMP0260,C,22:00,06:00
2026-01-03,EMP0261,C,22:11,06:00
2026-01-03,EMP0262,B,14:00,22:00
2026-01-03,EMP0263,C,22:14,06:00
2026-01-03,EMP0264,A,06:02,14:00
2026-01-03,EMP0265,C,22:07,06:00
2026-01-03,EMP0266,C,22:00,06:00
2026-01-03,EMP0267,C,22:02,06:00
2026-01-03,EMP0268,C,22:00,06:00
2026-01-03,EMP0269,B,14:01,23:00
2026-01-03,EMP0270,A,06:01,14:00
2026-01-03,EMP0271,C,22:06,06:00
2026-01-03,EMP0272,C,22:04,07:00
2026-01-03,EMP0273,C,22:08,06:00
2026-01-03,EMP0274,A,06:00,14:00
2026-01-03,EMP0276,C,22:02,06:00
2026-01-03,EMP0277,A,06:08,14:00
2026-01-03,EMP0278,B,14:06,22:00
2026-01-03,EMP0279,A,06:01,14:00
2026-01-03,EMP0280,A,06:05,14:00
2026-01-03,EMP0281,B,14:01,22:00
2026-01-03,EMP0282,B,14:00,22:00
2026-01-03,EMP0283,A,06:00,14:00
2026-01-03,EMP0284,B,14:01,22:00
2026-01-03,EMP0285,C,22:11,06:00
2026-01-03,EMP0286,B,14:10,00:00
2026-01-03,EMP0287,C,22:08,06:00
2026-01-03,EMP0288,C,22:02,06:00
2026-01-03,EMP0289,C,22:07,06:00
2026-01-03,EMP0290,C,22:00,06:00
2026-01-03,EMP0291,C,22:07,06:00
2026-01-03,EMP0292,C,22:03,06:00
2026-01-03,EMP0293,A,06:00,14:00
2026-01-03,EMP0294,A,06:11,14:00
2026-01-03,EMP0295,A,06:07,14:00
2026-01-03,EMP0296,C,22:00,06:00
2026-01-03,EMP0297,C,22:11,06:00
2026-01-03,EMP0298,C,22:00,06:00
2026-01-03,EMP0299,A,06:07,14:30
2026-01-03,EMP0300,A,06:06,14:00
2026-01-03,EMP0301,C,22:01,06:00
2026-01-03,EMP0302,B,14:00,22:00
2026-01-03,EMP0303,C,22:02,06:00
2026-01-03,EMP0304,A,06:04,14:00
2026-01-03,EMP0305,A,06:01,15:00
2026-01-03,EMP0306,B,14:10,22:00
2026-01-03,EMP0307,B,14:06,22:00
